task,subject_id,session,condition,accuracy,mean_rt
ATS,7175,1,B,100.0,766.6944444444445
ATS,7175,1,C,75.92592592592592,1141.4444444444443
ATS,7176,1,A,94.44444444444444,889.8888888888889
ATS,7176,1,B,97.22222222222221,927.1666666666666
ATS,7176,1,C,53.78787878787878,1323.8257575757575
ATS,7177,1,A,94.44444444444444,941.7222222222222
ATS,7177,1,B,86.11111111111111,1058.5555555555557
ATS,7177,1,C,60.83333333333333,1104.0166666666667
ATS,7178,1,A,97.22222222222221,771.0277777777778
ATS,7178,1,B,97.22222222222221,647.1666666666666
ATS,7178,1,C,83.33333333333334,1116.9166666666667
ATS,7180,1,A,100.0,698.3611111111111
ATS,7180,1,B,97.22222222222221,767.7222222222222
ATS,7180,1,C,76.85185185185185,1169.5648148148148
ATS,7181,1,A,97.22222222222221,756.5555555555555
ATS,7181,1,B,100.0,794.0555555555555
ATS,7181,1,C,87.03703703703704,1071.5648148148148
ATS,7182,1,A,91.66666666666666,757.4722222222222
ATS,7182,1,B,97.22222222222221,719.8611111111111
ATS,7182,1,C,75.92592592592592,831.2222222222222
ATS,7183,1,A,97.22222222222221,805.0277777777778
ATS,7183,1,B,94.44444444444444,854.8055555555555
ATS,7183,1,C,76.85185185185185,1136.5277777777778
ATS,7186,1,A,88.88888888888889,805.0833333333334
ATS,7186,1,B,94.44444444444444,705.0833333333334
ATS,7186,1,C,77.77777777777779,1116.537037037037
ATS,7187,1,A,100.0,630.2777777777778
ATS,7187,1,B,100.0,720.8888888888889
ATS,7187,1,C,88.88888888888889,996.1111111111111
ATS,7188,1,A,88.88888888888889,950.0
ATS,7188,1,B,94.44444444444444,755.8055555555555
ATS,7188,1,C,61.111111111111114,1210.4814814814815
ATS,7189,1,A,97.22222222222221,687.2777777777778
ATS,7189,1,B,100.0,613.8888888888889
ATS,7189,1,C,43.51851851851852,1162.8425925925926
ATS,7190,1,A,97.22222222222221,683.25
ATS,7190,1,B,91.66666666666666,674.5555555555555
ATS,7190,1,C,78.70370370370371,1041.287037037037
ATS,7191,1,A,100.0,765.3333333333334
ATS,7191,1,B,97.22222222222221,736.7777777777778
ATS,7191,1,C,81.48148148148148,1111.9814814814815
ATS,7192,1,A,94.44444444444444,787.4166666666666
ATS,7192,1,B,91.66666666666666,702.9722222222222
ATS,7192,1,C,79.62962962962963,975.8055555555555
ATS,7194,1,A,100.0,929.0
ATS,7194,1,B,97.22222222222221,892.8888888888889
ATS,7194,1,C,76.66666666666667,1156.5416666666667
ATS,7195,1,A,100.0,801.5555555555555
ATS,7195,1,B,94.44444444444444,740.8333333333334
ATS,7195,1,C,82.4074074074074,1029.4722222222222
ATS,7196,1,A,97.22222222222221,933.1666666666666
ATS,7196,1,B,94.44444444444444,872.8888888888889
ATS,7196,1,C,58.333333333333336,1215.7314814814815
ATS,7197,1,A,97.22222222222221,750.1666666666666
ATS,7197,1,B,97.22222222222221,815.8611111111111
ATS,7197,1,C,81.48148148148148,1202.3703703703704
ATS,7199,1,A,91.66666666666666,895.1111111111111
ATS,7199,1,B,91.66666666666666,799.3055555555555
ATS,7199,1,C,74.16666666666667,1129.1833333333334
ATS,7200,1,A,97.22222222222221,796.0833333333334
ATS,7200,1,B,100.0,857.5833333333334
ATS,7200,1,C,89.81481481481481,1005.6666666666666
ATS,7201,1,A,94.44444444444444,879.1388888888889
ATS,7201,1,B,100.0,852.5555555555555
ATS,7201,1,C,62.03703703703704,1250.4166666666667
ATS,7202,1,A,91.66666666666666,695.3888888888889
ATS,7202,1,B,100.0,624.8611111111111
ATS,7202,1,C,87.03703703703704,944.3981481481482
ATS,7203,1,A,91.66666666666666,800.0277777777778
ATS,7203,1,B,97.22222222222221,827.6666666666666
ATS,7203,1,C,50.0,1219.3796296296296
ATS,7204,1,A,100.0,755.0277777777778
ATS,7204,1,B,94.44444444444444,787.25
ATS,7204,1,C,89.81481481481481,896.2592592592592
ATS,7205,1,A,83.33333333333334,924.1944444444445
ATS,7205,1,B,91.66666666666666,907.0
ATS,7205,1,C,57.407407407407405,1231.75
ATS,7206,1,A,97.22222222222221,833.4444444444445
ATS,7206,1,B,88.88888888888889,832.25
ATS,7206,1,C,50.83333333333333,1273.775
ATS,7207,1,A,94.44444444444444,761.6388888888889
ATS,7207,1,B,91.66666666666666,659.3611111111111
ATS,7207,1,C,84.25925925925925,1048.2037037037037
ATS,7208,1,A,91.66666666666666,975.6666666666666
ATS,7208,1,B,100.0,839.2777777777778
ATS,7208,1,C,55.55555555555556,1187.5555555555557
ATS,7209,1,A,97.22222222222221,821.9166666666666
ATS,7209,1,B,97.22222222222221,662.9722222222222
ATS,7209,1,C,65.74074074074075,962.3796296296297
ATS,7211,1,A,100.0,693.5833333333334
ATS,7211,1,B,94.44444444444444,688.0833333333334
ATS,7211,1,C,75.0,1112.45
ATS,7212,1,A,94.44444444444444,908.4722222222222
ATS,7212,1,B,94.44444444444444,888.1666666666666
ATS,7212,1,C,76.66666666666667,1135.5083333333334
ATS,7213,1,A,94.44444444444444,864.3611111111111
ATS,7213,1,B,94.44444444444444,880.9722222222222
ATS,7213,1,C,52.77777777777778,1255.2777777777778
ATS,7214,1,A,100.0,732.8055555555555
ATS,7214,1,B,97.22222222222221,742.8888888888889
ATS,7214,1,C,85.18518518518519,966.1018518518518
ATS,7215,1,A,100.0,666.8611111111111
ATS,7215,1,B,100.0,750.2777777777778
ATS,7215,1,C,80.55555555555556,1015.7222222222222
ATS,7216,1,A,94.44444444444444,833.8333333333334
ATS,7216,1,B,97.22222222222221,773.0277777777778
ATS,7216,1,C,58.333333333333336,1185.8583333333333
ATS,7218,1,A,91.66666666666666,910.5555555555555
ATS,7218,1,B,100.0,771.5
ATS,7218,1,C,55.833333333333336,1240.7333333333333
ATS,7219,1,A,97.22222222222221,801.7777777777778
ATS,7219,1,B,97.22222222222221,675.4444444444445
ATS,7219,1,C,53.333333333333336,1253.275
ATS,7220,1,A,83.33333333333334,820.6388888888889
ATS,7220,1,B,94.44444444444444,826.75
ATS,7220,1,C,75.0,1075.55
ATS,7221,1,A,100.0,684.9444444444445
ATS,7221,1,B,88.88888888888889,782.6666666666666
ATS,7221,1,C,79.16666666666666,1041.3333333333333
ATS,7222,1,A,88.88888888888889,884.0
ATS,7222,1,B,88.88888888888889,988.6666666666666
ATS,7222,1,C,75.83333333333333,1097.0833333333333
ATS,7223,1,A,94.44444444444444,796.9444444444445
ATS,7223,1,B,97.22222222222221,823.5833333333334
ATS,7223,1,C,75.0,1085.4166666666667
ATS,7225,1,A,94.44444444444444,755.1944444444445
ATS,7225,1,B,97.22222222222221,755.9444444444445
ATS,7225,1,C,70.37037037037037,1114.638888888889
ATS,7226,1,A,94.44444444444444,770.6388888888889
ATS,7226,1,B,91.66666666666666,749.75
ATS,7226,1,C,84.25925925925925,979.8796296296297
ATS,7227,1,A,88.88888888888889,982.5277777777778
ATS,7227,1,B,77.77777777777779,1012.1944444444445
ATS,7227,1,C,69.44444444444444,1206.9074074074074
ATS,7229,1,A,100.0,694.0
ATS,7229,1,B,100.0,696.8055555555555
ATS,7229,1,C,85.83333333333333,1029.0166666666667
ATS,7230,1,A,94.44444444444444,736.6944444444445
ATS,7230,1,B,85.41666666666666,928.25
ATS,7230,1,C,67.5,1160.5666666666666
ATS,7231,1,A,97.22222222222221,904.0555555555555
ATS,7231,1,B,100.0,851.4166666666666
ATS,7231,1,C,63.888888888888886,1170.1203703703704
ATS,7232,1,A,97.22222222222221,718.6111111111111
ATS,7232,1,B,100.0,682.2777777777778
ATS,7232,1,C,81.48148148148148,1052.2685185185185
ATS,7233,1,A,94.44444444444444,768.7777777777778
ATS,7233,1,B,100.0,719.4444444444445
ATS,7233,1,C,76.66666666666667,1041.4916666666666
ATS,7234,1,A,97.22222222222221,711.4166666666666
ATS,7234,1,B,97.22222222222221,745.5555555555555
ATS,7234,1,C,96.29629629629629,944.9074074074074
ATS,7235,1,A,97.22222222222221,939.5833333333334
ATS,7235,1,B,97.22222222222221,807.1111111111111
ATS,7235,1,C,75.0,1129.5833333333333
ATS,7237,1,A,97.22222222222221,680.4722222222222
ATS,7237,1,B,93.75,634.8958333333334
ATS,7237,1,C,89.16666666666667,876.625
ATS,7238,1,A,94.44444444444444,787.3055555555555
ATS,7238,1,B,100.0,700.4444444444445
ATS,7238,1,C,56.481481481481474,1011.9444444444445
ATS,7239,1,A,100.0,811.1111111111111
ATS,7239,1,B,97.22222222222221,646.0
ATS,7239,1,C,85.18518518518519,773.3888888888889
ATS,7240,nan,A,94.44444444444444,608.6944444444445
ATS,7240,nan,B,97.22222222222221,544.4444444444445
ATS,7240,nan,C,89.81481481481481,836.7222222222222
ATS,7241,1,A,100.0,800.4722222222222
ATS,7241,1,B,100.0,891.5277777777778
ATS,7241,1,C,87.96296296296296,1035.5648148148148
ATS,7242,1,A,100.0,666.2222222222222
ATS,7242,1,B,97.22222222222221,866.8888888888889
ATS,7242,1,C,76.85185185185185,1098.2222222222222
ATS,7243,1,A,91.66666666666666,838.8611111111111
ATS,7243,1,B,100.0,687.1666666666666
ATS,7243,1,C,48.333333333333336,1091.225
ATS,7246,nan,A,94.44444444444444,1036.0555555555557
ATS,7246,nan,B,88.88888888888889,1033.4166666666667
ATS,7246,nan,C,73.14814814814815,1222.0462962962963
ATS,7248,1,A,91.66666666666666,815.2777777777778
ATS,7248,1,B,97.22222222222221,742.0277777777778
ATS,7248,1,C,74.07407407407408,1063.787037037037
ATS,7249,1,A,100.0,668.2777777777778
ATS,7249,1,B,100.0,744.4166666666666
ATS,7249,1,C,85.83333333333333,1005.5
ATS,7250,nan,A,97.22222222222221,847.8333333333334
ATS,7250,nan,B,77.77777777777779,1107.4444444444443
ATS,7250,nan,C,57.49999999999999,971.3083333333333
ATS,7251,1,A,100.0,600.3888888888889
ATS,7251,1,B,94.44444444444444,703.1111111111111
ATS,7251,1,C,78.70370370370371,1075.1296296296296
ATS,7252,1,A,97.22222222222221,615.0
ATS,7252,1,B,97.22222222222221,572.8333333333334
ATS,7252,1,C,91.66666666666666,859.6296296296297
ATS,7254,1,A,100.0,655.0555555555555
ATS,7254,1,B,100.0,808.7222222222222
ATS,7254,1,C,94.44444444444444,957.3611111111111
ATS,7255,1,A,100.0,763.8333333333334
ATS,7255,1,B,100.0,734.8888888888889
ATS,7255,1,C,59.25925925925925,976.675925925926
ATS,7700,1,A,88.88888888888889,1142.361111111111
ATS,7700,1,B,88.88888888888889,994.0555555555555
ATS,7700,1,C,65.0,1213.7583333333334
ATS,7701,1,A,100.0,791.8333333333334
ATS,7701,1,B,97.22222222222221,734.6944444444445
ATS,7701,1,C,65.0,1226.25
ATS,7702,1,A,94.44444444444444,845.5
ATS,7702,1,B,97.22222222222221,778.5555555555555
ATS,7702,1,C,69.44444444444444,1152.898148148148
ATS,7703,1,A,94.44444444444444,812.6944444444445
ATS,7703,1,B,94.44444444444444,857.1944444444445
ATS,7703,1,C,46.2962962962963,1244.0092592592594
ATS,7704,nan,A,87.5,862.3125
ATS,7704,nan,B,88.88888888888889,895.6666666666666
ATS,7704,nan,C,55.55555555555556,1249.638888888889
ATS,7705,1,A,91.66666666666666,916.1388888888889
ATS,7705,1,B,80.55555555555556,998.1388888888889
ATS,7705,1,C,55.00000000000001,1159.675
ATS,7706,1,A,86.11111111111111,910.4722222222222
ATS,7706,1,B,97.22222222222221,737.8611111111111
ATS,7706,1,C,63.33333333333333,1084.325
ATS,7707,1,A,91.66666666666666,743.1111111111111
ATS,7707,1,B,100.0,716.3333333333334
ATS,7707,1,C,62.96296296296296,1152.3055555555557
ATS,7708,1,A,88.88888888888889,967.8055555555555
ATS,7708,1,B,94.44444444444444,785.8333333333334
ATS,7708,1,C,50.92592592592593,1093.4351851851852
ATS,7709,1,A,91.66666666666666,947.25
ATS,7709,1,B,88.88888888888889,864.1388888888889
ATS,7709,1,C,50.75757575757576,1211.6818181818182
ATS,7710,1,A,97.22222222222221,878.3888888888889
ATS,7710,1,B,97.22222222222221,799.6388888888889
ATS,7710,1,C,53.03030303030303,1136.840909090909
ATS,7712,1,A,91.66666666666666,1012.2777777777778
ATS,7712,1,B,89.58333333333334,1020.1458333333334
ATS,7712,1,C,66.66666666666666,1299.4351851851852
ATS,7713,nan,A,94.44444444444444,912.6388888888889
ATS,7713,nan,B,97.22222222222221,875.9444444444445
ATS,7713,nan,C,83.33333333333334,1030.7166666666667
ATS,7714,1,A,83.33333333333334,976.8611111111111
ATS,7714,1,B,97.22222222222221,781.6666666666666
ATS,7714,1,C,58.333333333333336,1305.2583333333334
ATS,7716,1,A,97.22222222222221,820.9166666666666
ATS,7716,1,B,94.44444444444444,733.5277777777778
ATS,7716,1,C,72.22222222222221,1111.5833333333333
ATS,7717,nan,A,100.0,891.8888888888889
ATS,7717,nan,B,94.44444444444444,948.2777777777778
ATS,7717,nan,C,72.22222222222221,1211.212962962963
ATS,7718,1,A,94.44444444444444,810.3888888888889
ATS,7718,1,B,97.22222222222221,789.0
ATS,7718,1,C,49.074074074074076,1192.5
ATS,7721,nan,A,97.22222222222221,730.25
ATS,7721,nan,B,100.0,618.8055555555555
ATS,7721,nan,C,70.83333333333334,1078.5666666666666
ATS,7722,1,A,83.33333333333334,810.9444444444445
ATS,7722,1,B,100.0,837.1944444444445
ATS,7722,1,C,51.66666666666667,1133.3583333333333
ATS,7723,nan,A,94.44444444444444,752.8888888888889
ATS,7723,nan,B,97.22222222222221,783.0555555555555
ATS,7723,nan,C,80.55555555555556,1054.8333333333333
ATS,7724,1,A,97.22222222222221,921.0833333333334
ATS,7724,1,B,94.44444444444444,1050.6944444444443
ATS,7724,1,C,72.5,1221.15
ATS,7726,1,A,97.22222222222221,838.3055555555555
ATS,7726,1,B,94.44444444444444,782.6111111111111
ATS,7726,1,C,36.11111111111111,1226.3819444444443
ATS,7727,1,A,97.22222222222221,847.0555555555555
ATS,7727,1,B,83.33333333333334,1047.9444444444443
ATS,7727,1,C,46.21212121212121,1154.0
ATS,7728,1,A,94.44444444444444,859.6388888888889
ATS,7728,1,B,97.22222222222221,822.4166666666666
ATS,7728,1,C,62.878787878787875,1287.4621212121212
ATS,7729,1,A,85.41666666666666,970.1458333333334
ATS,7729,1,B,97.22222222222221,813.9166666666666
ATS,7729,1,C,44.166666666666664,1323.7916666666667
ATS,7730,1,A,80.55555555555556,815.6111111111111
ATS,7730,1,B,91.66666666666666,713.5555555555555
ATS,7730,1,C,64.16666666666667,942.0
ATS,7732,1,A,100.0,782.2222222222222
ATS,7732,1,B,91.66666666666666,765.2777777777778
ATS,7732,1,C,67.5925925925926,1093.1851851851852
ATS,7733,1,A,91.66666666666666,980.0416666666666
ATS,7733,1,B,88.88888888888889,979.1111111111111
ATS,7733,1,C,69.16666666666667,1244.1666666666667
ATS,7734,1,A,86.11111111111111,662.7222222222222
ATS,7734,1,B,80.55555555555556,766.6666666666666
ATS,7734,1,C,60.18518518518518,998.0185185185185
ATS,7736,1,A,100.0,873.8333333333334
ATS,7736,1,B,94.44444444444444,769.1944444444445
ATS,7736,1,C,84.25925925925925,983.8796296296297
ATS,7738,1,A,94.44444444444444,885.1666666666666
ATS,7738,1,B,100.0,815.8055555555555
ATS,7738,1,C,67.5925925925926,1080.6759259259259
ATS,7741,1,A,100.0,842.0
ATS,7741,1,B,88.88888888888889,1006.5277777777778
ATS,7741,1,C,52.5,1119.1916666666666
ATS,7742,1,A,91.66666666666666,838.7222222222222
ATS,7742,1,B,97.22222222222221,836.8333333333334
ATS,7742,1,C,54.629629629629626,1255.787037037037
ATS,7743,1,A,91.66666666666666,1022.75
ATS,7743,1,B,89.58333333333334,768.6458333333334
ATS,7743,1,C,53.03030303030303,1225.6363636363637
ATS,7744,1,A,85.41666666666666,956.9375
ATS,7744,1,B,94.44444444444444,735.0277777777778
ATS,7744,1,C,73.14814814814815,1143.0092592592594
ATS,7745,1,A,100.0,807.5833333333334
ATS,7745,1,B,100.0,681.2222222222222
ATS,7745,1,C,80.55555555555556,1051.2407407407406
ATS,8000,1,A,86.11111111111111,885.9444444444445
ATS,8000,1,B,100.0,716.5277777777778
ATS,8000,1,C,62.03703703703704,1056.148148148148
ATS,8000,2,A,94.44444444444444,808.6111111111111
ATS,8000,2,B,100.0,697.3888888888889
ATS,8000,2,C,78.70370370370371,1176.5925925925926
ATS,8000,3,A,97.22222222222221,819.1111111111111
ATS,8000,3,B,97.22222222222221,675.3055555555555
ATS,8000,3,C,80.55555555555556,1092.25
ATS,8001,1,A,97.22222222222221,861.6388888888889
ATS,8001,1,B,97.22222222222221,849.1388888888889
ATS,8001,1,C,88.88888888888889,1056.9074074074074
ATS,8002,1,A,100.0,784.8333333333334
ATS,8002,1,B,97.22222222222221,766.6944444444445
ATS,8002,1,C,55.00000000000001,1285.4416666666666
ATS,8002,2,A,100.0,669.3611111111111
ATS,8002,2,B,88.88888888888889,795.8333333333334
ATS,8002,2,C,76.85185185185185,1083.9722222222222
ATS,8002,3,A,97.22222222222221,728.5833333333334
ATS,8002,3,B,97.22222222222221,621.3611111111111
ATS,8002,3,C,85.83333333333333,1020.35
ATS,8003,1,A,94.44444444444444,715.2222222222222
ATS,8003,1,B,97.22222222222221,658.8888888888889
ATS,8003,1,C,52.77777777777778,1074.4074074074074
ATS,8003,2,A,100.0,650.1666666666666
ATS,8003,2,B,94.44444444444444,698.6111111111111
ATS,8003,2,C,90.74074074074075,978.1203703703703
ATS,8003,3,A,97.22222222222221,621.7777777777778
ATS,8003,3,B,100.0,627.1666666666666
ATS,8003,3,C,86.11111111111111,993.3703703703703
ATS,8004,1,A,97.22222222222221,1021.0
ATS,8004,1,B,97.22222222222221,946.6944444444445
ATS,8004,1,C,65.83333333333333,1205.0416666666667
ATS,8004,2,A,100.0,925.8333333333334
ATS,8004,2,B,100.0,1003.7222222222222
ATS,8004,2,C,78.70370370370371,1231.7592592592594
ATS,8004,3,A,91.66666666666666,919.2222222222222
ATS,8004,3,B,91.66666666666666,963.2222222222222
ATS,8004,3,C,63.888888888888886,1268.0555555555557
ATS,8005,1,A,100.0,605.4166666666666
ATS,8005,1,B,100.0,555.0
ATS,8005,1,C,87.03703703703704,804.9444444444445
ATS,8005,2,A,94.44444444444444,585.4166666666666
ATS,8005,2,B,97.22222222222221,637.1111111111111
ATS,8005,2,C,81.48148148148148,894.6851851851852
ATS,8005,3,A,94.44444444444444,539.5555555555555
ATS,8005,3,B,94.44444444444444,499.1111111111111
ATS,8005,3,C,94.44444444444444,787.8981481481482
ATS,8006,1,A,100.0,669.0555555555555
ATS,8006,1,B,94.44444444444444,623.8611111111111
ATS,8006,1,C,84.25925925925925,1036.398148148148
ATS,8006,2,A,94.44444444444444,652.8055555555555
ATS,8006,2,B,100.0,546.6111111111111
ATS,8006,2,C,90.74074074074075,858.7222222222222
ATS,8006,3,A,100.0,664.3055555555555
ATS,8006,3,B,100.0,603.5833333333334
ATS,8006,3,C,97.22222222222221,732.1203703703703
ATS,8007,1,A,91.66666666666666,891.1111111111111
ATS,8007,1,B,91.66666666666666,828.3055555555555
ATS,8007,1,C,63.33333333333333,973.45
ATS,8008,1,A,88.88888888888889,1026.2777777777778
ATS,8008,1,B,100.0,862.5555555555555
ATS,8008,1,C,69.16666666666667,1278.1166666666666
ATS,8008,2,A,100.0,891.8888888888889
ATS,8008,2,B,97.22222222222221,717.5555555555555
ATS,8008,2,C,55.55555555555556,1298.1851851851852
ATS,8008,3,A,97.22222222222221,1036.361111111111
ATS,8008,3,B,97.22222222222221,1005.3888888888889
ATS,8008,3,C,75.0,1272.225
ATS,8009,1,A,91.66666666666666,830.5
ATS,8009,1,B,94.44444444444444,775.4722222222222
ATS,8009,1,C,58.333333333333336,1140.138888888889
ATS,8009,2,A,94.44444444444444,750.3611111111111
ATS,8009,2,B,100.0,730.0555555555555
ATS,8009,2,C,83.33333333333334,946.3981481481482
ATS,8009,3,A,94.44444444444444,705.8611111111111
ATS,8009,3,B,97.22222222222221,671.5555555555555
ATS,8009,3,C,78.70370370370371,1007.7407407407408
ATS,8011,1,A,100.0,682.1944444444445
ATS,8011,1,B,91.66666666666666,805.9722222222222
ATS,8011,1,C,84.16666666666667,984.7166666666667
ATS,8011,2,A,100.0,731.8055555555555
ATS,8011,2,B,97.22222222222221,802.6944444444445
ATS,8011,2,C,86.11111111111111,1010.8518518518518
ATS,8011,3,A,97.22222222222221,746.8333333333334
ATS,8011,3,B,100.0,685.6111111111111
ATS,8011,3,C,86.11111111111111,964.9351851851852
ATS,8012,1,A,100.0,864.0
ATS,8012,1,B,100.0,739.6388888888889
ATS,8012,1,C,83.33333333333334,1098.2583333333334
ATS,8012,2,A,100.0,815.4722222222222
ATS,8012,2,B,100.0,788.1666666666666
ATS,8012,2,C,87.96296296296296,996.2037037037037
ATS,8012,3,A,100.0,735.9722222222222
ATS,8012,3,B,100.0,753.4166666666666
ATS,8012,3,C,95.37037037037037,961.0092592592592
ATS,8014,1,A,89.58333333333334,841.3958333333334
ATS,8014,1,B,97.22222222222221,738.1388888888889
ATS,8014,1,C,93.51851851851852,962.6481481481482
ATS,8014,2,A,97.22222222222221,806.3888888888889
ATS,8014,2,B,97.22222222222221,746.75
ATS,8014,2,C,96.29629629629629,864.0092592592592
ATS,8014,3,A,97.22222222222221,744.0277777777778
ATS,8014,3,B,94.44444444444444,738.0833333333334
ATS,8014,3,C,96.29629629629629,886.4074074074074
ATS,8015,1,A,97.22222222222221,722.9722222222222
ATS,8015,1,B,86.11111111111111,759.5833333333334
ATS,8015,1,C,69.16666666666667,975.8833333333333
ATS,8016,1,A,100.0,809.9166666666666
ATS,8016,1,B,97.22222222222221,816.3055555555555
ATS,8016,1,C,81.06060606060606,1074.969696969697
ATS,8016,2,A,100.0,871.1388888888889
ATS,8016,2,B,100.0,845.5833333333334
ATS,8016,2,C,93.51851851851852,1057.1759259259259
ATS,8016,3,A,97.22222222222221,838.6666666666666
ATS,8016,3,B,100.0,778.7777777777778
ATS,8016,3,C,82.4074074074074,1111.0277777777778
ATS,8017,1,A,94.44444444444444,676.6111111111111
ATS,8017,1,B,97.22222222222221,731.8611111111111
ATS,8017,1,C,63.888888888888886,1097.5833333333333
ATS,8017,2,A,100.0,752.6388888888889
ATS,8017,2,B,97.22222222222221,628.25
ATS,8017,2,C,72.22222222222221,1121.101851851852
ATS,8017,3,A,97.22222222222221,630.8055555555555
ATS,8017,3,B,97.22222222222221,829.2222222222222
ATS,8017,3,C,75.92592592592592,1105.5555555555557
ATS,8018,1,A,97.22222222222221,904.9722222222222
ATS,8018,1,B,91.66666666666666,921.9166666666666
ATS,8018,1,C,44.166666666666664,1274.6833333333334
ATS,8018,2,A,97.22222222222221,777.25
ATS,8018,2,B,94.44444444444444,747.5833333333334
ATS,8018,2,C,67.5,1229.375
ATS,8018,3,A,100.0,815.3333333333334
ATS,8018,3,B,97.22222222222221,895.7777777777778
ATS,8018,3,C,68.51851851851852,1211.1944444444443
ATS,8019,1,A,88.88888888888889,914.9722222222222
ATS,8019,1,B,91.66666666666666,920.1666666666666
ATS,8019,1,C,68.51851851851852,1162.8240740740741
ATS,8019,2,A,94.44444444444444,759.1388888888889
ATS,8019,2,B,97.22222222222221,773.0
ATS,8019,2,C,64.81481481481481,1154.75
ATS,8019,3,A,88.88888888888889,931.8888888888889
ATS,8019,3,B,88.88888888888889,759.5
ATS,8019,3,C,65.74074074074075,1157.4259259259259
ATS,8020,2,A,91.66666666666666,934.3611111111111
ATS,8020,2,B,94.44444444444444,951.75
ATS,8020,2,C,39.166666666666664,1299.1333333333334
ATS,8020,3,A,94.44444444444444,921.6388888888889
ATS,8020,3,B,88.88888888888889,884.7222222222222
ATS,8020,3,C,63.33333333333333,1189.9166666666667
ATS,8021,1,A,83.33333333333334,979.6944444444445
ATS,8021,1,B,97.22222222222221,899.7222222222222
ATS,8021,1,C,56.481481481481474,1167.8796296296296
ATS,8021,2,A,88.88888888888889,940.5
ATS,8021,2,B,83.33333333333334,1004.0833333333334
ATS,8021,2,C,69.44444444444444,1062.712962962963
ATS,8022,1,A,97.22222222222221,900.3888888888889
ATS,8022,1,B,94.44444444444444,830.6111111111111
ATS,8022,1,C,73.14814814814815,1084.0092592592594
ATS,8022,2,A,97.22222222222221,826.0833333333334
ATS,8022,2,B,91.66666666666666,780.7777777777778
ATS,8022,2,C,76.85185185185185,1038.2314814814815
ATS,8022,3,A,97.22222222222221,736.1944444444445
ATS,8022,3,B,100.0,689.7222222222222
ATS,8022,3,C,85.18518518518519,974.6944444444445
ATS,8023,1,A,97.22222222222221,836.0555555555555
ATS,8023,1,B,91.66666666666666,872.2777777777778
ATS,8023,1,C,45.370370370370374,1300.5092592592594
ATS,8023,2,A,100.0,857.4722222222222
ATS,8023,2,B,97.22222222222221,872.1666666666666
ATS,8023,2,C,74.07407407407408,1171.462962962963
ATS,8023,3,A,100.0,754.2222222222222
ATS,8023,3,B,100.0,821.6111111111111
ATS,8023,3,C,74.07407407407408,1188.648148148148
ATS,8024,1,A,100.0,711.9722222222222
ATS,8024,1,B,100.0,713.8333333333334
ATS,8024,1,C,75.0,1126.9351851851852
ATS,8024,2,A,94.44444444444444,751.5555555555555
ATS,8024,2,B,100.0,749.8055555555555
ATS,8024,2,C,58.333333333333336,1172.0092592592594
ATS,8026,1,A,97.22222222222221,750.3611111111111
ATS,8026,1,B,94.44444444444444,800.0277777777778
ATS,8026,1,C,86.11111111111111,1113.898148148148
ATS,8026,2,A,94.44444444444444,597.25
ATS,8026,2,B,94.44444444444444,556.25
ATS,8026,2,C,71.29629629629629,1014.8796296296297
ATS,8026,3,A,97.22222222222221,581.25
ATS,8026,3,B,94.44444444444444,587.3888888888889
ATS,8026,3,C,96.29629629629629,764.8611111111111
ATS,8027,2,A,97.22222222222221,692.1666666666666
ATS,8027,2,B,97.22222222222221,666.7222222222222
ATS,8027,2,C,59.25925925925925,1130.787037037037
ATS,8030,1,A,100.0,793.3611111111111
ATS,8030,1,B,97.22222222222221,715.1388888888889
ATS,8030,1,C,77.77777777777779,1109.351851851852
ATS,8030,2,A,97.22222222222221,833.0
ATS,8030,2,B,97.22222222222221,714.75
ATS,8030,2,C,80.55555555555556,966.1481481481482
ATS,8030,3,A,100.0,764.8611111111111
ATS,8030,3,B,97.22222222222221,700.8888888888889
ATS,8030,3,C,72.22222222222221,1103.712962962963
ATS,8031,1,A,91.66666666666666,814.5555555555555
ATS,8031,1,B,97.22222222222221,670.0555555555555
ATS,8031,1,C,60.83333333333333,1268.6083333333333
ATS,8031,2,A,97.22222222222221,702.6666666666666
ATS,8031,2,B,97.22222222222221,759.4166666666666
ATS,8031,2,C,76.85185185185185,1208.2592592592594
ATS,8031,3,A,97.22222222222221,618.7777777777778
ATS,8031,3,B,91.66666666666666,674.3888888888889
ATS,8031,3,C,76.85185185185185,1086.2037037037037
ATS,8032,1,A,100.0,740.4166666666666
ATS,8032,1,B,88.88888888888889,693.6666666666666
ATS,8032,1,C,63.888888888888886,1194.6666666666667
ATS,8032,2,A,100.0,591.3611111111111
ATS,8032,2,B,100.0,564.25
ATS,8032,2,C,87.96296296296296,966.1666666666666
ATS,8032,3,A,97.22222222222221,727.4166666666666
ATS,8032,3,B,100.0,627.8055555555555
ATS,8032,3,C,88.88888888888889,888.6388888888889
ATS,8034,1,A,91.66666666666666,886.8333333333334
ATS,8034,1,B,94.44444444444444,854.3888888888889
ATS,8034,1,C,53.70370370370371,982.3333333333334
ATS,8035,1,A,100.0,849.0555555555555
ATS,8035,1,B,94.44444444444444,882.9166666666666
ATS,8035,1,C,64.81481481481481,1241.351851851852
ATS,8035,2,A,97.22222222222221,758.9166666666666
ATS,8035,2,B,100.0,814.5
ATS,8035,2,C,73.14814814814815,1124.7592592592594
ATS,8035,3,A,97.22222222222221,828.1388888888889
