task,subject_id,session,condition,accuracy
NTS,8046,1,B,88.88888888888889
NTS,8046,1,C,72.22222222222221
NTS,8024,2,A,97.22222222222221
NTS,8024,2,B,94.44444444444444
NTS,8024,2,C,78.70370370370371
NTS,8054,1,A,94.44444444444444
NTS,8054,1,B,100.0
NTS,8054,1,C,61.111111111111114
NTS,8053,1,A,94.44444444444444
NTS,8053,1,B,80.55555555555556
NTS,8053,1,C,89.81481481481481
NTS,9013,2,A,97.22222222222221
NTS,9013,2,B,94.44444444444444
NTS,9013,2,C,77.77777777777779
NTS,9023,1,A,97.22222222222221
NTS,9023,1,B,80.55555555555556
NTS,9023,1,C,74.16666666666667
NTS,9024,1,A,94.44444444444444
NTS,9024,1,B,72.22222222222221
NTS,9024,1,C,50.0
NTS,9015,2,A,100.0
NTS,9015,2,B,94.44444444444444
NTS,9015,2,C,93.51851851851852
NTS,8020,3,A,97.22222222222221
NTS,8020,3,B,91.66666666666666
NTS,8020,3,C,56.81818181818182
NTS,8061,1,A,100.0
NTS,8061,1,B,94.44444444444444
NTS,8061,1,C,79.16666666666666
NTS,8031,3,A,97.22222222222221
NTS,8031,3,B,100.0
NTS,8031,3,C,89.81481481481481
NTS,8017,3,A,97.22222222222221
NTS,8017,3,B,88.88888888888889
NTS,8017,3,C,90.74074074074075
NTS,8036,2,A,100.0
NTS,8036,2,B,80.55555555555556
NTS,8036,2,C,66.66666666666666
NTS,8032,2,A,97.22222222222221
NTS,8032,2,B,91.66666666666666
NTS,8032,2,C,92.5925925925926
NTS,8052,2,A,100.0
NTS,8052,2,B,100.0
NTS,8052,2,C,85.18518518518519
NTS,8022,3,A,100.0
NTS,8022,3,B,91.66666666666666
NTS,8022,3,C,89.16666666666667
NTS,8030,3,A,100.0
NTS,8030,3,B,88.88888888888889
NTS,8030,3,C,85.18518518518519
NTS,9021,2,A,88.88888888888889
NTS,9021,2,B,97.22222222222221
NTS,9021,2,C,90.74074074074075
NTS,8058,1,A,100.0
NTS,8058,1,B,97.22222222222221
NTS,8058,1,C,80.83333333333333
NTS,8065,1,A,97.22222222222221
NTS,8065,1,B,97.22222222222221
NTS,8065,1,C,86.11111111111111
NTS,8012,3,A,100.0
NTS,8012,3,B,100.0
NTS,8012,3,C,99.07407407407408
NTS,8056,2,A,97.22222222222221
NTS,8056,2,B,88.88888888888889
NTS,8056,2,C,85.18518518518519
NTS,7152,1,A,100.0
NTS,7152,1,B,97.22222222222221
NTS,7152,1,C,76.38888888888889
NTS,7155,1,A,77.77777777777779
NTS,7155,1,B,91.66666666666666
NTS,7155,1,C,75.92592592592592
NTS,7160,1,A,88.88888888888889
NTS,7160,1,B,91.66666666666666
NTS,7160,1,C,65.0
NTS,7161,1,A,87.5
NTS,7161,1,B,77.08333333333334
NTS,7161,1,C,47.22222222222222
NTS,7168,1,A,97.22222222222221
NTS,7168,1,B,100.0
NTS,7168,1,C,79.62962962962963
NTS,7167,1,A,100.0
NTS,7167,1,B,94.44444444444444
NTS,7167,1,C,79.16666666666666
NTS,7178,1,A,100.0
NTS,7178,1,B,100.0
NTS,7178,1,C,92.5925925925926
NTS,7182,1,A,86.11111111111111
NTS,7182,1,B,91.66666666666666
NTS,7182,1,C,55.00000000000001
NTS,7189,1,A,97.22222222222221
NTS,7189,1,B,91.66666666666666
NTS,7189,1,C,78.70370370370371
NTS,7173,1,A,86.11111111111111
NTS,7173,1,B,94.44444444444444
NTS,7173,1,C,60.0
NTS,7187,1,A,100.0
NTS,7187,1,B,100.0
NTS,7187,1,C,79.16666666666666
NTS,7196,1,A,94.44444444444444
NTS,7196,1,B,91.66666666666666
NTS,7196,1,C,53.333333333333336
NTS,7200,1,A,97.22222222222221
NTS,7200,1,B,97.22222222222221
NTS,7200,1,C,65.9090909090909
NTS,7211,1,A,94.44444444444444
NTS,7211,1,B,91.66666666666666
NTS,7211,1,C,81.66666666666667
NTS,7209,1,A,97.22222222222221
NTS,7209,1,B,97.22222222222221
NTS,7209,1,C,65.83333333333333
NTS,7204,1,A,97.22222222222221
NTS,7204,1,B,97.22222222222221
NTS,7204,1,C,86.11111111111111
NTS,7218,1,A,83.33333333333334
NTS,7218,1,B,97.22222222222221
NTS,7218,1,C,59.166666666666664
NTS,7221,1,A,91.66666666666666
NTS,7221,1,B,94.44444444444444
NTS,7221,1,C,65.74074074074075
NTS,7202,1,A,94.44444444444444
NTS,7202,1,B,97.22222222222221
NTS,7202,1,C,85.18518518518519
ATS,8052,1,A,97.22222222222221
ATS,8052,1,B,100.0
ATS,8052,1,C,53.70370370370371
ATS,9019,1,A,97.22222222222221
ATS,9019,1,B,97.22222222222221
ATS,9019,1,C,92.5925925925926
ATS,8027,2,A,97.22222222222221
ATS,8027,2,B,97.22222222222221
ATS,8027,2,C,59.25925925925925
ATS,9018,1,A,100.0
ATS,9018,1,B,97.22222222222221
ATS,9018,1,C,73.33333333333333
ATS,8048,1,A,97.22222222222221
ATS,8048,1,B,97.22222222222221
ATS,8048,1,C,88.88888888888889
ATS,8056,1,A,94.44444444444444
ATS,8056,1,B,100.0
ATS,8056,1,C,70.37037037037037
ATS,8039,2,A,97.22222222222221
ATS,8039,2,B,100.0
ATS,8039,2,C,92.5925925925926
ATS,8060,1,A,100.0
ATS,8060,1,B,97.22222222222221
ATS,8060,1,C,84.25925925925925
ATS,8047,2,A,100.0
ATS,8047,2,B,100.0
ATS,8047,2,C,73.14814814814815
ATS,8011,3,A,97.22222222222221
ATS,8011,3,B,100.0
ATS,8011,3,C,86.11111111111111
ATS,8038,2,A,100.0
ATS,8038,2,B,97.22222222222221
ATS,8038,2,C,97.22222222222221
ATS,8046,2,A,94.44444444444444
ATS,8046,2,B,100.0
ATS,8046,2,C,85.18518518518519
ATS,8023,2,A,100.0
ATS,8023,2,B,97.22222222222221
ATS,8023,2,C,74.07407407407408
ATS,8037,2,A,83.33333333333334
ATS,8037,2,B,94.44444444444444
ATS,8037,2,C,50.92592592592593
ATS,9009,3,A,94.44444444444444
ATS,9009,3,B,97.22222222222221
ATS,9009,3,C,86.11111111111111
ATS,8054,2,A,91.66666666666666
ATS,8054,2,B,97.22222222222221
ATS,8054,2,C,75.0
ATS,9024,2,A,97.22222222222221
ATS,9024,2,B,97.22222222222221
ATS,9024,2,C,56.481481481481474
ATS,8051,2,A,86.11111111111111
ATS,8051,2,B,91.66666666666666
ATS,8051,2,C,65.74074074074075
ATS,8035,3,A,97.22222222222221
ATS,8035,3,B,100.0
ATS,8035,3,C,76.85185185185185
ATS,7136,1,A,81.25
ATS,7136,1,B,94.44444444444444
ATS,7136,1,C,51.66666666666667
ATS,7158,1,A,94.44444444444444
ATS,7158,1,B,100.0
ATS,7158,1,C,87.5
ATS,7159,1,A,83.33333333333334
ATS,7159,1,B,91.66666666666666
ATS,7159,1,C,58.333333333333336
ATS,7166,1,A,80.55555555555556
ATS,7166,1,B,94.44444444444444
ATS,7166,1,C,65.83333333333333
ATS,7170,1,A,91.66666666666666
ATS,7170,1,B,100.0
ATS,7170,1,C,50.0
ATS,7175,1,A,100.0
ATS,7175,1,B,100.0
ATS,7175,1,C,75.92592592592592
ATS,7176,1,A,94.44444444444444
ATS,7176,1,B,97.22222222222221
ATS,7176,1,C,53.78787878787878
ATS,7186,1,A,88.88888888888889
ATS,7186,1,B,94.44444444444444
ATS,7186,1,C,77.77777777777779
ATS,7188,1,A,88.88888888888889
ATS,7188,1,B,94.44444444444444
ATS,7188,1,C,61.111111111111114
ATS,7197,1,A,97.22222222222221
ATS,7197,1,B,97.22222222222221
ATS,7197,1,C,81.48148148148148
ATS,7201,1,A,94.44444444444444
ATS,7201,1,B,100.0
ATS,7201,1,C,62.03703703703704
ATS,7181,1,A,97.22222222222221
ATS,7181,1,B,100.0
ATS,7181,1,C,87.03703703703704
ATS,7215,1,A,100.0
ATS,7215,1,B,100.0
ATS,7215,1,C,80.55555555555556
ATS,7055,1,A,86.11111111111111
ATS,7055,1,B,91.66666666666666
ATS,7055,1,C,42.42424242424242
ATS,7208,1,A,91.66666666666666
ATS,7208,1,B,100.0
ATS,7208,1,C,55.55555555555556
ATS,7214,1,A,100.0
ATS,7214,1,B,97.22222222222221
ATS,7214,1,C,85.18518518518519
ATS,7219,1,A,97.22222222222221
ATS,7219,1,B,97.22222222222221
ATS,7219,1,C,53.333333333333336
ATS,7199,1,A,91.66666666666666
ATS,7199,1,B,91.66666666666666
ATS,7199,1,C,74.16666666666667
ATS,7171,1,A,100.0
ATS,7171,1,B,97.22222222222221
ATS,7171,1,C,87.03703703703704
ATS,7223,1,A,94.44444444444444
ATS,7223,1,B,97.22222222222221
ATS,7223,1,C,75.0
ATS,9999,1,A,83.33333333333334
ATS,9999,1,B,88.88888888888889
ATS,9999,1,C,72.22222222222221
ATS,9999,1,A,61.111111111111114
ATS,9999,1,B,63.888888888888886
ATS,9999,1,C,43.51851851851852
ATS,9999,1,A,63.888888888888886
ATS,9999,1,B,63.888888888888886
ATS,9999,1,C,53.70370370370371
ATS,7700,1,A,88.88888888888889
ATS,7700,1,B,88.88888888888889
ATS,7700,1,C,65.0
ATS,8032,1,A,100.0
ATS,8032,1,B,88.88888888888889
ATS,8032,1,C,63.888888888888886
ATS,8021,2,A,88.88888888888889
ATS,8021,2,B,83.33333333333334
ATS,8021,2,C,69.44444444444444
ATS,9020,1,A,97.22222222222221
ATS,9020,1,B,88.88888888888889
ATS,9020,1,C,59.166666666666664
ATS,8003,3,A,97.22222222222221
ATS,8003,3,B,100.0
ATS,8003,3,C,86.11111111111111
ATS,8035,2,A,97.22222222222221
ATS,8035,2,B,100.0
ATS,8035,2,C,73.14814814814815
ATS,8051,1,A,97.22222222222221
ATS,8051,1,B,94.44444444444444
ATS,8051,1,C,81.48148148148148
ATS,9021,1,A,100.0
ATS,9021,1,B,100.0
ATS,9021,1,C,72.72727272727273
ATS,9005,3,A,97.22222222222221
ATS,9005,3,B,94.44444444444444
ATS,9005,3,C,59.166666666666664
ATS,8053,2,A,94.44444444444444
ATS,8053,2,B,91.66666666666666
ATS,8053,2,C,90.83333333333333
ATS,8040,2,A,97.22222222222221
ATS,8040,2,B,100.0
ATS,8040,2,C,71.29629629629629
ATS,8050,2,A,97.22222222222221
ATS,8050,2,B,100.0
ATS,8050,2,C,82.4074074074074
ATS,8019,3,A,88.88888888888889
ATS,8019,3,B,88.88888888888889
ATS,8019,3,C,65.74074074074075
ATS,8009,1,A,91.66666666666666
ATS,8009,1,B,94.44444444444444
ATS,8009,1,C,58.333333333333336
ATS,9010,2,A,97.22222222222221
ATS,9010,2,B,94.44444444444444
ATS,9010,2,C,67.5
ATS,9019,2,A,100.0
ATS,9019,2,B,100.0
ATS,9019,2,C,93.51851851851852
ATS,9017,2,A,97.22222222222221
ATS,9017,2,B,97.22222222222221
ATS,9017,2,C,87.96296296296296
ATS,8063,1,A,97.22222222222221
ATS,8063,1,B,100.0
ATS,8063,1,C,84.25925925925925
ATS,8016,3,A,97.22222222222221
ATS,8016,3,B,100.0
ATS,8016,3,C,82.4074074074074
ATS,8014,3,A,97.22222222222221
ATS,8014,3,B,94.44444444444444
ATS,8014,3,C,96.29629629629629
ATS,9013,3,A,100.0
ATS,9013,3,B,97.22222222222221
ATS,9013,3,C,74.30555555555556
ATS,8048,2,A,97.22222222222221
ATS,8048,2,B,94.44444444444444
ATS,8048,2,C,84.25925925925925
ATS,8060,2,A,100.0
ATS,8060,2,B,94.44444444444444
ATS,8060,2,C,84.25925925925925
ATS,7150,1,A,97.22222222222221
ATS,7150,1,B,91.66666666666666
ATS,7150,1,C,50.0
ATS,7156,1,A,88.88888888888889
ATS,7156,1,B,100.0
ATS,7156,1,C,85.18518518518519
ATS,7165,1,A,88.88888888888889
ATS,7165,1,B,94.44444444444444
ATS,7165,1,C,80.0
ATS,7164,1,A,100.0
ATS,7164,1,B,88.88888888888889
ATS,7164,1,C,79.62962962962963
ATS,7172,1,A,100.0
ATS,7172,1,B,97.22222222222221
ATS,7172,1,C,61.111111111111114
ATS,7147,1,A,88.88888888888889
ATS,7147,1,B,100.0
ATS,7147,1,C,75.0
ATS,7174,1,A,86.11111111111111
ATS,7174,1,B,88.88888888888889
ATS,7174,1,C,65.74074074074075
ATS,7180,1,A,100.0
ATS,7180,1,B,97.22222222222221
ATS,7180,1,C,76.85185185185185
ATS,7177,1,A,94.44444444444444
ATS,7177,1,B,86.11111111111111
ATS,7177,1,C,60.83333333333333
ATS,7192,1,A,94.44444444444444
ATS,7192,1,B,91.66666666666666
ATS,7192,1,C,79.62962962962963
ATS,7191,1,A,100.0
ATS,7191,1,B,97.22222222222221
ATS,7191,1,C,81.48148148148148
ATS,7183,1,A,97.22222222222221
ATS,7183,1,B,94.44444444444444
ATS,7183,1,C,76.85185185185185
ATS,7190,1,A,97.22222222222221
ATS,7190,1,B,91.66666666666666
ATS,7190,1,C,78.70370370370371
ATS,7194,1,A,100.0
ATS,7194,1,B,97.22222222222221
ATS,7194,1,C,76.66666666666667
ATS,7203,1,A,91.66666666666666
ATS,7203,1,B,97.22222222222221
ATS,7203,1,C,50.0
ATS,7206,1,A,97.22222222222221
ATS,7206,1,B,88.88888888888889
ATS,7206,1,C,50.83333333333333
ATS,7207,1,A,94.44444444444444
ATS,7207,1,B,91.66666666666666
ATS,7207,1,C,84.25925925925925
ATS,7216,1,A,94.44444444444444
ATS,7216,1,B,97.22222222222221
ATS,7216,1,C,58.333333333333336
ATS,7212,1,A,94.44444444444444
ATS,7212,1,B,94.44444444444444
ATS,7212,1,C,76.66666666666667
ATS,7195,1,A,100.0
ATS,7195,1,B,94.44444444444444
ATS,7195,1,C,82.4074074074074
ATS,9999,1,A,83.33333333333334
ATS,9999,1,B,63.888888888888886
ATS,9999,1,C,58.333333333333336
ATS,9999,1,A,63.888888888888886
ATS,9999,1,B,63.888888888888886
ATS,9999,1,C,55.55555555555556
ATS,7213,1,A,94.44444444444444
ATS,7213,1,B,94.44444444444444
ATS,7213,1,C,52.77777777777778
ATS,9999,1,A,27.77777777777778
ATS,9999,1,B,30.555555555555557
ATS,9999,1,C,10.185185185185185
ATS,8005,3,A,94.44444444444444
ATS,8005,3,B,94.44444444444444
ATS,8005,3,C,94.44444444444444
ATS,8026,2,A,94.44444444444444
ATS,8026,2,B,94.44444444444444
ATS,8026,2,C,71.29629629629629
ATS,8046,1,A,94.44444444444444
ATS,8046,1,B,91.66666666666666
ATS,8046,1,C,75.0
ATS,8024,2,A,94.44444444444444
ATS,8024,2,B,100.0
ATS,8024,2,C,58.333333333333336
ATS,8054,1,A,83.33333333333334
ATS,8054,1,B,100.0
ATS,8054,1,C,73.14814814814815
ATS,8053,1,A,91.66666666666666
ATS,8053,1,B,91.66666666666666
ATS,8053,1,C,90.74074074074075
ATS,9013,2,A,100.0
ATS,9013,2,B,100.0
ATS,9013,2,C,87.96296296296296
ATS,9023,1,A,100.0
ATS,9023,1,B,100.0
ATS,9023,1,C,56.481481481481474
ATS,0,33,A,77.77777777777779
ATS,0,33,B,94.44444444444444
ATS,0,33,C,14.814814814814813
ATS,9024,1,A,94.44444444444444
ATS,9024,1,B,97.22222222222221
ATS,9024,1,C,40.74074074074074
ATS,9015,2,A,100.0
ATS,9015,2,B,100.0
ATS,9015,2,C,93.51851851851852
ATS,8020,3,A,94.44444444444444
ATS,8020,3,B,88.88888888888889
ATS,8020,3,C,63.33333333333333
ATS,8061,1,A,94.44444444444444
ATS,8061,1,B,97.22222222222221
ATS,8061,1,C,89.16666666666667
ATS,8031,3,A,97.22222222222221
ATS,8031,3,B,91.66666666666666
ATS,8031,3,C,76.85185185185185
ATS,8017,3,A,97.22222222222221
ATS,8017,3,B,97.22222222222221
ATS,8017,3,C,75.92592592592592
ATS,8036,2,A,94.44444444444444
ATS,8036,2,B,91.66666666666666
ATS,8036,2,C,73.33333333333333
ATS,8032,2,A,100.0
ATS,8032,2,B,100.0
ATS,8032,2,C,87.96296296296296
ATS,8052,2,A,94.44444444444444
ATS,8052,2,B,100.0
ATS,8052,2,C,71.29629629629629
ATS,8022,3,A,97.22222222222221
ATS,8022,3,B,100.0
ATS,8022,3,C,85.18518518518519
ATS,8030,3,A,100.0
ATS,8030,3,B,97.22222222222221
ATS,8030,3,C,72.22222222222221
ATS,9021,2,A,94.44444444444444
ATS,9021,2,B,97.22222222222221
ATS,9021,2,C,86.11111111111111
ATS,8058,1,A,97.22222222222221
ATS,8058,1,B,100.0
ATS,8058,1,C,85.18518518518519
ATS,8065,1,A,97.22222222222221
ATS,8065,1,B,97.22222222222221
ATS,8065,1,C,87.96296296296296
ATS,8012,3,A,100.0
ATS,8012,3,B,100.0
ATS,8012,3,C,95.37037037037037
ATS,8056,2,A,97.22222222222221
ATS,8056,2,B,100.0
ATS,8056,2,C,78.70370370370371
ATS,7152,1,A,100.0
ATS,7152,1,B,97.22222222222221
ATS,7152,1,C,75.83333333333333
ATS,7155,1,A,83.33333333333334
ATS,7155,1,B,81.25
ATS,7155,1,C,67.5925925925926
ATS,7160,1,A,97.22222222222221
ATS,7160,1,B,97.22222222222221
ATS,7160,1,C,77.77777777777779
ATS,7161,1,A,94.44444444444444
ATS,7161,1,B,91.66666666666666
ATS,7161,1,C,53.03030303030303
ATS,7168,1,A,94.44444444444444
ATS,7168,1,B,91.66666666666666
ATS,7168,1,C,83.33333333333334
ATS,7167,1,A,100.0
ATS,7167,1,B,94.44444444444444
ATS,7167,1,C,76.85185185185185
ATS,7178,1,A,97.22222222222221
ATS,7178,1,B,97.22222222222221
ATS,7178,1,C,83.33333333333334
ATS,7182,1,A,91.66666666666666
ATS,7182,1,B,97.22222222222221
ATS,7182,1,C,75.92592592592592
ATS,7189,1,A,97.22222222222221
ATS,7189,1,B,100.0
ATS,7189,1,C,43.51851851851852
ATS,7173,1,A,91.66666666666666
ATS,7173,1,B,100.0
ATS,7173,1,C,67.5
ATS,7187,1,A,100.0
ATS,7187,1,B,100.0
ATS,7187,1,C,88.88888888888889
ATS,7196,1,A,97.22222222222221
ATS,7196,1,B,94.44444444444444
ATS,7196,1,C,58.333333333333336
ATS,7200,1,A,97.22222222222221
ATS,7200,1,B,100.0
ATS,7200,1,C,89.81481481481481
ATS,7211,1,A,100.0
ATS,7211,1,B,94.44444444444444
ATS,7211,1,C,75.0
ATS,7209,1,A,97.22222222222221
ATS,7209,1,B,97.22222222222221
ATS,7209,1,C,65.74074074074075
ATS,7204,1,A,100.0
ATS,7204,1,B,94.44444444444444
ATS,7204,1,C,89.81481481481481
ATS,7218,1,A,91.66666666666666
ATS,7218,1,B,100.0
ATS,7218,1,C,55.833333333333336
ATS,7221,1,A,100.0
ATS,7221,1,B,88.88888888888889
ATS,7221,1,C,79.16666666666666
ATS,7202,1,A,91.66666666666666
ATS,7202,1,B,100.0
ATS,7202,1,C,87.03703703703704
ATS,9999,1,A,94.44444444444444
ATS,9999,1,B,91.66666666666666
ATS,9999,1,C,54.629629629629626
ATS,9999,1,A,63.888888888888886
ATS,9999,1,B,63.888888888888886
ATS,9999,1,C,52.77777777777778
ATS,9999,1,A,25.0
ATS,9999,1,B,33.33333333333333
ATS,9999,1,C,10.185185185185185
NNB,8052,1,1-Back,91.58878504672897
NNB,8052,1,2-Back,96.66666666666667
NNB,9019,1,1-Back,96.875
NNB,9019,1,2-Back,92.22222222222223
NNB,8027,2,1-Back,85.41666666666666
NNB,8027,2,2-Back,88.88888888888889
NNB,9018,1,1-Back,91.58878504672897
NNB,9018,1,2-Back,86.0
NNB,8048,1,1-Back,93.45794392523365
NNB,8048,1,2-Back,93.33333333333333
NNB,8056,1,1-Back,95.83333333333334
NNB,8056,1,2-Back,84.44444444444444
NNB,0,33,1-Back,96.875
NNB,0,33,2-Back,77.77777777777779
NNB,8039,2,1-Back,98.95833333333334
NNB,8039,2,2-Back,93.33333333333333
NNB,8060,1,1-Back,98.95833333333334
NNB,8060,1,2-Back,93.33333333333333
NNB,8047,2,1-Back,98.95833333333334
NNB,8047,2,2-Back,92.22222222222223
NNB,8011,3,1-Back,97.91666666666666
NNB,8011,3,2-Back,97.77777777777777
NNB,8038,2,1-Back,94.79166666666666
NNB,8038,2,2-Back,94.44444444444444
NNB,8046,2,1-Back,97.91666666666666
NNB,8046,2,2-Back,92.22222222222223
NNB,8023,2,1-Back,98.95833333333334
NNB,8023,2,2-Back,81.11111111111111
NNB,8037,2,1-Back,93.75
NNB,8037,2,2-Back,90.0
NNB,9009,3,1-Back,100.0
NNB,9009,3,2-Back,92.22222222222223
NNB,8054,2,1-Back,91.66666666666666
NNB,8054,2,2-Back,86.66666666666667
NNB,9024,2,1-Back,90.65420560747664
NNB,9024,2,2-Back,80.0
NNB,8051,2,1-Back,89.58333333333334
NNB,8051,2,2-Back,82.22222222222221
NNB,8035,3,1-Back,96.875
NNB,8035,3,2-Back,90.0
NNB,7136,1,1-Back,83.17757009345794
NNB,7136,1,2-Back,67.27272727272727
NNB,7158,1,1-Back,98.95833333333334
NNB,7158,1,2-Back,85.55555555555556
NNB,7159,1,1-Back,95.83333333333334
NNB,7159,1,2-Back,92.22222222222223
NNB,7166,1,1-Back,93.75
NNB,7166,1,2-Back,91.11111111111111
NNB,7170,1,1-Back,95.83333333333334
NNB,7170,1,2-Back,85.55555555555556
NNB,7175,1,1-Back,96.875
NNB,7175,1,2-Back,87.0
NNB,7176,1,1-Back,91.66666666666666
NNB,7176,1,2-Back,69.0
NNB,7186,1,1-Back,96.875
NNB,7186,1,2-Back,76.0
NNB,7188,1,1-Back,97.91666666666666
NNB,7188,1,2-Back,84.44444444444444
NNB,7197,1,1-Back,98.95833333333334
NNB,7197,1,2-Back,83.33333333333334
NNB,7200,1,1-Back,94.79166666666666
NNB,7200,1,2-Back,76.0
NNB,7181,1,1-Back,95.83333333333334
NNB,7181,1,2-Back,81.0
NNB,7215,1,1-Back,97.91666666666666
NNB,7215,1,2-Back,81.11111111111111
NNB,7055,1,1-Back,98.95833333333334
NNB,7055,1,2-Back,69.0
NNB,7208,1,1-Back,95.32710280373831
NNB,7208,1,2-Back,89.0
NNB,7214,1,1-Back,97.91666666666666
NNB,7214,1,2-Back,83.33333333333334
NNB,7219,1,1-Back,90.65420560747664
NNB,7219,1,2-Back,71.0
NNB,7199,1,1-Back,92.5233644859813
NNB,7199,1,2-Back,81.11111111111111
NNB,7171,1,1-Back,100.0
NNB,7171,1,2-Back,96.66666666666667
NNB,7223,1,1-Back,86.91588785046729
NNB,7223,1,2-Back,87.77777777777777
NNB,9999,1,1-Back,83.33333333333334
NNB,9999,1,2-Back,72.22222222222221
NNB,9999,1,1-Back,50.0
NNB,9999,1,2-Back,66.66666666666666
NNB,9999,1,1-Back,36.45833333333333
NNB,9999,1,2-Back,72.22222222222221
NNB,7700,1,1-Back,97.91666666666666
NNB,7700,1,2-Back,85.0
NNB,8032,1,1-Back,95.83333333333334
NNB,8032,1,2-Back,85.55555555555556
NNB,8021,2,1-Back,96.875
NNB,8021,2,2-Back,68.0
NNB,9020,1,1-Back,100.0
NNB,9020,1,2-Back,92.22222222222223
NNB,8003,3,1-Back,92.70833333333334
NNB,8003,3,2-Back,83.33333333333334
NNB,8035,2,1-Back,95.83333333333334
NNB,8035,2,2-Back,80.0
NNB,8051,1,1-Back,95.83333333333334
NNB,8051,1,2-Back,86.66666666666667
NNB,9021,1,1-Back,89.58333333333334
NNB,9021,1,2-Back,74.44444444444444
NNB,9005,3,1-Back,97.91666666666666
NNB,9005,3,2-Back,90.0
NNB,8053,2,1-Back,95.83333333333334
NNB,8053,2,2-Back,93.33333333333333
NNB,8040,2,1-Back,100.0
NNB,8040,2,2-Back,93.33333333333333
NNB,8050,2,1-Back,100.0
NNB,8050,2,2-Back,95.55555555555556
NNB,8009,1,1-Back,96.875
NNB,8009,1,2-Back,76.66666666666667
NNB,9010,2,1-Back,96.875
NNB,9010,2,2-Back,76.66666666666667
NNB,9019,2,1-Back,100.0
NNB,9019,2,2-Back,92.22222222222223
NNB,9017,2,1-Back,94.79166666666666
NNB,9017,2,2-Back,91.0
NNB,8063,1,1-Back,95.83333333333334
NNB,8063,1,2-Back,80.0
NNB,8016,3,1-Back,100.0
NNB,8016,3,2-Back,81.11111111111111
NNB,8014,3,1-Back,100.0
NNB,8014,3,2-Back,93.33333333333333
NNB,8048,2,1-Back,98.95833333333334
NNB,8048,2,2-Back,86.66666666666667
NNB,8060,2,1-Back,96.875
NNB,8060,2,2-Back,90.0
NNB,7150,1,1-Back,93.75
NNB,7150,1,2-Back,69.0
NNB,7156,1,1-Back,95.83333333333334
NNB,7156,1,2-Back,93.33333333333333
NNB,7165,1,1-Back,98.95833333333334
NNB,7165,1,2-Back,85.0
NNB,7164,1,1-Back,96.875
NNB,7164,1,2-Back,97.77777777777777
NNB,7172,1,1-Back,93.75
NNB,7172,1,2-Back,86.66666666666667
NNB,7147,1,1-Back,94.79166666666666
NNB,7147,1,2-Back,81.11111111111111
NNB,7174,1,1-Back,84.375
NNB,7174,1,2-Back,64.0
NNB,7180,1,1-Back,97.91666666666666
NNB,7180,1,2-Back,91.11111111111111
NNB,7177,1,1-Back,94.79166666666666
NNB,7177,1,2-Back,81.0
NNB,7192,1,1-Back,96.875
NNB,7192,1,2-Back,83.33333333333334
NNB,7191,1,1-Back,95.83333333333334
NNB,7191,1,2-Back,82.22222222222221
NNB,7183,1,1-Back,96.875
NNB,7183,1,2-Back,82.22222222222221
NNB,7190,1,1-Back,90.625
NNB,7190,1,2-Back,84.44444444444444
NNB,7194,1,1-Back,98.95833333333334
NNB,7194,1,2-Back,80.0
NNB,7203,1,1-Back,90.65420560747664
NNB,7203,1,2-Back,61.0
NNB,7206,1,1-Back,98.95833333333334
NNB,7206,1,2-Back,88.88888888888889
NNB,7207,1,1-Back,94.79166666666666
NNB,7207,1,2-Back,87.77777777777777
NNB,7216,1,1-Back,97.91666666666666
NNB,7216,1,2-Back,78.88888888888889
NNB,7212,1,1-Back,97.91666666666666
NNB,7212,1,2-Back,84.0
NNB,7195,1,1-Back,95.83333333333334
NNB,7195,1,2-Back,87.77777777777777
NNB,9999,1,1-Back,83.33333333333334
NNB,9999,1,2-Back,75.55555555555556
NNB,9999,1,1-Back,52.083333333333336
NNB,9999,1,2-Back,37.77777777777778
NNB,7213,1,1-Back,96.875
NNB,7213,1,2-Back,76.66666666666667
NNB,9999,1,1-Back,11.458333333333332
NNB,9999,1,2-Back,11.11111111111111
NNB,8005,3,1-Back,98.95833333333334
NNB,8005,3,2-Back,98.88888888888889
NNB,8026,2,1-Back,98.95833333333334
NNB,8026,2,2-Back,85.55555555555556
NNB,8046,1,1-Back,95.83333333333334
NNB,8046,1,2-Back,80.0
NNB,8024,2,1-Back,95.83333333333334
NNB,8024,2,2-Back,75.0
NNB,8054,1,1-Back,89.58333333333334
NNB,8054,1,2-Back,86.66666666666667
NNB,8053,1,1-Back,95.83333333333334
NNB,8053,1,2-Back,72.22222222222221
NNB,9013,2,1-Back,98.95833333333334
NNB,9013,2,2-Back,88.88888888888889
NNB,9023,1,1-Back,95.83333333333334
NNB,9023,1,2-Back,75.55555555555556
NNB,9024,1,1-Back,88.78504672897196
NNB,9024,1,2-Back,63.0
NNB,9015,2,1-Back,97.91666666666666
NNB,9015,2,2-Back,78.0
NNB,8020,3,1-Back,96.26168224299066
NNB,8020,3,2-Back,77.0
NNB,8061,1,1-Back,96.26168224299066
NNB,8061,1,2-Back,89.0
NNB,8031,3,1-Back,97.91666666666666
NNB,8031,3,2-Back,96.66666666666667
NNB,8017,3,1-Back,100.0
NNB,8017,3,2-Back,93.33333333333333
NNB,8036,2,1-Back,89.7196261682243
NNB,8036,2,2-Back,65.45454545454545
NNB,8032,2,1-Back,95.83333333333334
NNB,8032,2,2-Back,93.33333333333333
NNB,8052,2,1-Back,96.875
